time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-02-10T09:43:08.470Z,63.2096,-151.1204,0.1,1.7,ml,,,,0.71,ak,ak0201vynd41,2020-02-10T09:55:56.928Z,"110km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-10T09:38:34.646Z,37.0056,-104.8366,5,1.2,ml,,128,0.123,0.38,us,us70007nmz,2020-02-12T06:45:19.040Z,"34km WSW of Trinidad, Colorado",earthquake,2,1.8,0.128,8,reviewed,us,us
2020-02-10T09:37:54.861Z,58.0932,-155.3376,95.9,1.7,ml,,,,0.04,ak,ak0201vym6f2,2020-02-10T09:41:01.960Z,"101km SE of King Salmon, Alaska",earthquake,,1,,,automatic,ak,ak
2020-02-10T09:37:21.960Z,19.2128334,-155.4024963,31.82,1.91,md,41,158,0.02499,0.15,hv,hv71377787,2020-02-10T09:40:37.720Z,"8km E of Pahala, Hawaii",earthquake,0.55,0.72,0.25,5,automatic,hv,hv
2020-02-10T09:36:56.630Z,34.95933333,-97.71166667,7.53,1.96,ml,86,35,0.10257987,0.33,ok,ok2020cvve,2020-02-10T15:00:00.188Z,"17km NW of Lindsay, Oklahoma",earthquake,,0.7,0.23,39,reviewed,ok,ok
2020-02-10T09:30:15.793Z,58.7491,-154.7819,132.4,2.6,ml,,,,0.65,ak,ak0201vyklg9,2020-02-13T07:43:26.040Z,"109km E of King Salmon, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-02-10T09:18:00.590Z,19.2151661,-155.4221649,32.45,2.13,md,49,138,0.0322,0.13,hv,hv71377767,2020-02-10T09:25:01.623Z,"6km E of Pahala, Hawaii",earthquake,0.57,0.96,0.23,21,automatic,hv,hv
2020-02-10T09:07:36.600Z,19.4005,-155.2825,0.43,1.68,ml,31,33,0.009796,0.06,hv,hv71377747,2020-02-14T21:01:27.330Z,"5km SW of Volcano, Hawaii",earthquake,0.11,0.13,0.15,15,reviewed,hv,hv
2020-02-10T09:03:50.732Z,36.8801,-116.2199,3.8,0.5,ml,21,70.02,0.034,0.1476,nn,nn00716861,2020-02-11T02:08:41.869Z,"48km E of Beatty, Nevada",earthquake,,2.3,0.19,10,reviewed,nn,nn
2020-02-10T08:58:41.030Z,58.464,-154.5516667,2.97,0.3,ml,7,236,0.02944,0.25,av,av70869524,2020-02-12T01:09:07.600Z,"108km NNW of Larsen Bay, Alaska",earthquake,2.26,3.23,0.373,7,reviewed,av,av
2020-02-10T08:52:40.220Z,47.3791667,-114.187,5.1,1.4,ml,15,92,0.162,0.12,mb,mb80381269,2020-02-10T15:23:11.400Z,"17km SSW of Ronan, Montana",earthquake,0.33,2.13,0.387,2,reviewed,mb,mb
2020-02-10T08:48:40.700Z,47.3835,-114.1938333,3.55,0.22,md,9,98,0.157,0.09,mb,mb80381299,2020-02-10T19:04:33.080Z,"17km SSW of Ronan, Montana",earthquake,0.34,1.15,0.199,6,reviewed,mb,mb
2020-02-10T08:48:03.910Z,38.8263333,-122.806,2.39,0.24,md,5,146,0.02015,0.01,nc,nc73337901,2020-02-13T01:42:03.198Z,"7km NW of The Geysers, CA",earthquake,0.51,1.7,,1,reviewed,nc,nc
2020-02-10T08:36:33.470Z,19.2266674,-155.4075012,32.93,2.55,ml,57,145,0.01433,0.13,hv,hv71377717,2020-02-10T09:55:02.040Z,"5km NE of Pahala, Hawaii",earthquake,0.44,0.57,4.17,5,automatic,hv,hv
2020-02-10T08:36:13.660Z,45.8041667,-112.2816667,9.82,-0.88,md,5,164,0.12,0.04,mb,mb80381354,2020-02-10T22:31:14.280Z,"16km WSW of Whitehall, Montana",earthquake,0.85,1.66,,1,reviewed,mb,mb
2020-02-10T08:34:05.370Z,19.5983334,-155.2983398,6.37,1.87,md,9,311,0.1392,0.13,hv,hv71377707,2020-02-10T08:35:29.130Z,"19km NNW of Volcano, Hawaii",earthquake,11.82,5.53,0.41,4,automatic,hv,hv
2020-02-10T08:33:07.339Z,36.86033333,-98.81583333,3.94,2.12,ml,75,108,0.020695939,0.25,ok,ok2020cvtb,2020-02-10T15:20:47.869Z,"14km WNW of Alva, Oklahoma",earthquake,,0.4,0.22,23,reviewed,ok,ok
2020-02-10T08:29:05.510Z,17.939,-66.9916,14,3,md,9,227,0.1181,0.16,pr,pr2020041009,2020-02-10T16:31:32.348Z,"7km SE of La Parguera, Puerto Rico",earthquake,0.88,0.96,0.26,6,reviewed,pr,pr
2020-02-10T08:21:21.980Z,36.6515,-121.2783333,2.99,0.78,md,12,186,0.04999,0.08,nc,nc73337891,2020-02-12T01:29:04.060Z,"16km SSE of Tres Pinos, CA",earthquake,0.39,1.04,0.168,9,reviewed,nc,nc
2020-02-10T08:19:27.280Z,38.8336678,-122.7978363,1.72,0.56,md,9,77,0.01897,0.01,nc,nc73337886,2020-02-10T08:51:04.660Z,"7km WNW of Cobb, CA",earthquake,0.33,1.6,,1,automatic,nc,nc
2020-02-10T08:10:26.210Z,19.1991673,-155.4156647,32.92,2.26,md,41,154,0.04182,0.14,hv,hv71377697,2020-02-10T08:13:40.230Z,"6km E of Pahala, Hawaii",earthquake,0.63,0.94,0.18,6,automatic,hv,hv
2020-02-10T08:08:23.420Z,19.2115002,-155.4233398,33.79,1.86,md,38,145,0.03557,0.11,hv,hv71377692,2020-02-10T08:11:27.230Z,"5km E of Pahala, Hawaii",earthquake,0.57,0.82,0.02,3,automatic,hv,hv
2020-02-10T08:07:51.240Z,43.8161667,-110.8088333,13.21,1.46,ml,11,148,0.082,0.18,mb,mb80381439,2020-02-11T17:01:32.220Z,"26km ENE of Driggs, Idaho",earthquake,0.74,1.1,0.134,8,reviewed,mb,mb
2020-02-10T08:03:07.420Z,38.113,-112.8623333,2.22,0.62,md,8,233,0.1069,0.06,uu,uu60359472,2020-02-10T15:10:38.890Z,"26km SW of Beaver, Utah",earthquake,1.04,6.23,0.302,4,reviewed,uu,uu
2020-02-10T07:50:34.081Z,39.9112,-119.399,14.9,0.3,ml,5,221.47,0.201,0.0997,nn,nn00716863,2020-02-11T02:08:43.555Z,"35km NNW of Fernley, Nevada",earthquake,,4.4,0,1,reviewed,nn,nn
2020-02-10T07:40:58.707Z,63.0258,-151.776,18.8,2.1,ml,,,,0.94,ak,ak0201vxfyna,2020-02-10T07:52:18.889Z,"115km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-10T07:24:04.530Z,36.1573333,-117.9285,4.42,1.55,ml,20,63,0.0716,0.12,ci,ci39297496,2020-02-10T21:35:14.320Z,"13km N of Coso Junction, CA",earthquake,0.18,0.45,0.138,23,reviewed,ci,ci
2020-02-10T07:13:51.000Z,48.1228333,-114.0193333,4.59,1.21,ml,6,273,0.26,0.15,mb,mb80381294,2020-02-10T18:59:48.140Z,"7km NNE of Bigfork, Montana",earthquake,3.4,9.97,0.213,2,reviewed,mb,mb
2020-02-10T06:48:59.590Z,38.8201675,-122.7973328,2.56,0.78,md,8,108,0.01228,0.04,nc,nc73337881,2020-02-10T07:20:05.134Z,"6km NW of The Geysers, CA",earthquake,0.47,1.03,0.12,2,automatic,nc,nc
2020-02-10T06:35:57.228Z,12.941,-90.1238,61.81,4.1,mb,,203,1.628,0.85,us,us70007mfg,2020-02-11T06:07:57.722Z,"78km SSW of Acajutla, El Salvador",earthquake,5.4,11,0.124,18,reviewed,us,us
2020-02-10T06:28:18.960Z,45.8601667,-111.337,5.99,0.73,ml,5,202,0.303,0.08,mb,mb80381349,2020-02-10T22:25:58.510Z,"0km NW of Manhattan, Montana",earthquake,0.86,6.14,,0,reviewed,mb,mb
2020-02-10T06:23:55.270Z,36.86183333,-98.81566667,5.35,1.55,ml,43,110,0.019796115,0.16,ok,ok2020cvou,2020-02-10T16:38:49.306Z,"14km WNW of Alva, Oklahoma",earthquake,,0.3,0.26,18,reviewed,ok,ok
2020-02-10T06:23:38.740Z,35.5085,-118.3273333,6.62,1.17,ml,17,86,0.1551,0.11,ci,ci39297488,2020-02-10T22:01:07.280Z,"17km ESE of Bodfish, CA",earthquake,0.17,0.61,0.04,10,reviewed,ci,ci
2020-02-10T06:15:52.229Z,35.266,-97.88516667,8.64,1.1,ml,28,106,0.09718093,0.16,ok,ok2020cvon,2020-02-10T19:36:39.914Z,"7km WSW of Tuttle, Oklahoma",earthquake,,1.1,0.22,12,reviewed,ok,ok
2020-02-10T06:15:44.170Z,35.5921667,-117.4298333,5.44,1.88,ml,23,74,0.08564,0.18,ci,ci39297480,2020-02-10T14:54:20.300Z,"20km S of Searles Valley, CA",earthquake,0.37,1.25,0.181,26,reviewed,ci,ci
2020-02-10T06:14:01.030Z,17.8985,-66.8798,12,3.25,md,11,225,0.0766,0.11,pr,pr2020041008,2020-02-10T07:23:01.950Z,"8km SSE of Guanica, Puerto Rico",earthquake,0.79,0.39,0.09,5,reviewed,pr,pr
2020-02-10T06:08:49.450Z,58.301,-155.0008333,3.5,-0.72,ml,5,192,0.03327,0.09,av,av70869514,2020-02-12T00:59:32.700Z,"104km NW of Larsen Bay, Alaska",earthquake,1.27,0.54,0.321,5,reviewed,av,av
2020-02-10T06:03:32.260Z,19.2091675,-155.4398346,33.52,2.15,md,49,127,0.04894,0.13,hv,hv71377592,2020-02-10T06:06:44.590Z,"4km E of Pahala, Hawaii",earthquake,0.47,0.67,0.07,12,automatic,hv,hv
2020-02-10T05:59:38.670Z,35.9803333,-117.8973333,2.75,0.62,ml,14,134,0.02792,0.1,ci,ci39297472,2020-02-10T21:37:24.212Z,"5km N of Little Lake, CA",earthquake,0.18,0.18,0.038,5,reviewed,ci,ci
2020-02-10T05:59:15.789Z,39.5538,-120.6492,6.2,1.3,ml,6,259.02,0.29,0.1455,nn,nn00716858,2020-02-11T02:08:35.922Z,"15km E of Downieville, California",earthquake,,11.3,0.35,2,reviewed,nn,nn
2020-02-10T05:58:35.150Z,58.2913333,-154.9841667,2.46,-0.9,ml,5,200,0.04204,0.05,av,av70869509,2020-02-12T00:55:00.160Z,"102km NW of Larsen Bay, Alaska",earthquake,1.57,0.64,0.158,4,reviewed,av,av
2020-02-10T05:50:12.060Z,35.6791667,-117.5026667,2.95,1.72,ml,35,63,0.09817,0.17,ci,ci39297464,2020-02-12T16:44:33.288Z,"13km SW of Searles Valley, CA",earthquake,0.16,0.48,0.118,34,reviewed,ci,ci
2020-02-10T05:47:27.780Z,35.6765,-117.4988333,1.45,1.7,ml,16,92,0.1605,0.15,ci,ci39297456,2020-02-10T14:54:22.247Z,"13km SW of Searles Valley, CA",earthquake,0.31,0.68,0.099,25,reviewed,ci,ci
2020-02-10T05:36:30.980Z,19.4233333,-155.2708333,0.04,1.47,ml,22,53,0.004767,0.09,hv,hv71377587,2020-02-10T21:44:00.070Z,"3km WSW of Volcano, Hawaii",earthquake,0.12,0.1,0.12,8,reviewed,hv,hv
2020-02-10T05:36:06.560Z,17.9696,-66.7535,15,3.09,md,11,197,0.1258,0.2,pr,pr2020041007,2020-02-10T13:38:38.066Z,"2km E of Magas Arriba, Puerto Rico",earthquake,0.87,0.79,0.23,6,reviewed,pr,pr
2020-02-10T05:23:26.010Z,17.851,-66.8501,10,3.25,md,11,235,0.1275,0.25,pr,pr2020041006,2020-02-10T13:25:52.487Z,"19km SSE of Guanica, Puerto Rico",earthquake,1.08,0.79,0.18,6,reviewed,pr,pr
2020-02-10T05:22:57.773Z,-6.8118,105.2961,64.93,4.9,mb,,174,2.423,0.65,us,us70007met,2020-02-10T18:08:09.780Z,"36km W of Tugu Hilir, Indonesia",earthquake,10.7,8.5,0.078,51,reviewed,us,us
2020-02-10T05:17:43.020Z,47.66966667,-120.161,2.29,0,md,4,149,,0.06,uw,uw61572862,2020-02-15T01:14:54.860Z,"3km E of Entiat, Washington",earthquake,0.49,2.29,0.125093202,4,reviewed,uw,uw
2020-02-10T05:14:47.720Z,35.0651667,-118.8048333,8.43,1.22,ml,17,113,0.06498,0.17,ci,ci39297448,2020-02-10T21:40:22.907Z,"16km S of Arvin, CA",earthquake,0.38,0.77,0.166,9,reviewed,ci,ci
2020-02-10T05:09:58.968Z,62.9888,-151.3974,9.8,1.5,ml,,,,0.75,ak,ak0201vw2g9t,2020-02-10T05:19:59.480Z,"99km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-02-10T05:09:03.718Z,61.5057,-149.905,35.3,1.6,ml,,,,0.56,ak,ak0201vw2c05,2020-02-10T05:19:58.999Z,"3km ESE of Big Lake, Alaska",earthquake,,3.8,,,automatic,ak,ak
2020-02-10T05:04:00.040Z,36.0055,-120.8761667,9.57,0.97,md,20,95,0.02205,0.06,nc,nc73337866,2020-02-11T23:20:04.501Z,"3km ESE of San Ardo, CA",earthquake,0.62,0.41,0.211,9,reviewed,nc,nc
2020-02-10T05:02:22.830Z,34.0195,-116.9538333,15.72,1.11,ml,21,64,0.03154,0.16,ci,ci39297440,2020-02-10T14:54:10.205Z,"8km E of Yucaipa, CA",earthquake,0.3,0.71,0.279,25,reviewed,ci,ci
2020-02-10T04:51:36.300Z,33.3666667,-116.8523333,10.57,0.47,ml,18,80,0.01562,0.18,ci,ci39297432,2020-02-12T16:33:23.486Z,"2km NE of Palomar Observatory, CA",earthquake,0.29,0.67,0.059,6,reviewed,ci,ci
2020-02-10T04:50:23.141Z,43.4005,-110.8991,5,1.9,ml,,102,0.121,0.59,us,us70007meh,2020-02-11T00:29:04.982Z,"8km WSW of South Park, Wyoming",earthquake,1.9,1.7,0.066,30,reviewed,us,us
2020-02-10T04:48:04.630Z,38.8186667,-122.8015,4.12,0.28,md,6,130,0.01173,0.03,nc,nc73337861,2020-02-13T01:37:03.164Z,"6km NW of The Geysers, CA",earthquake,1.63,1.55,,1,reviewed,nc,nc
2020-02-10T04:45:50.000Z,17.8246,-66.8566,5,2.3,ml,11,241,0.1522,0.13,pr,pr2020041005,2020-02-10T12:48:24.726Z,"17km SSE of Guanica, Puerto Rico",earthquake,0.58,0.34,0,0,reviewed,pr,pr
2020-02-10T04:44:44.750Z,33.5801667,-116.604,13.51,0.76,ml,23,50,0.01917,0.19,ci,ci39297424,2020-02-10T14:54:57.955Z,"7km ENE of Anza, CA",earthquake,0.32,0.48,0.091,16,reviewed,ci,ci
2020-02-10T04:40:55.780Z,36.0445,-117.4231667,0.69,1.87,ml,28,58,0.1907,0.18,ci,ci39297416,2020-02-10T20:00:06.270Z,"31km N of Searles Valley, CA",earthquake,0.23,0.56,0.117,35,reviewed,ci,ci
2020-02-10T04:39:28.304Z,38.8193,-119.4848,13,0.9,ml,4,221.9,0.284,0.1342,nn,nn00716857,2020-02-11T02:08:33.113Z,"12km WNW of Smith Valley, Nevada",earthquake,,7.4,0,1,reviewed,nn,nn
2020-02-10T04:32:07.220Z,37.8691667,-113.0756667,0.48,2.36,ml,17,43,0.2437,0.14,uu,uu60359462,2020-02-10T15:45:35.770Z,"11km NNW of Enoch, Utah",earthquake,0.32,31.61,0.182,6,reviewed,uu,uu
2020-02-10T04:29:19.402Z,65.8784,-150.6938,10.4,3.2,ml,,,,0.79,ak,ak0201vvl7uf,2020-02-10T05:21:30.040Z,"91km N of Manley Hot Springs, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-02-10T04:28:25.180Z,49.079,-124.9643333,38.46,2.55,md,18,297,,0.81,uw,uw61572857,2020-02-15T01:12:59.250Z,"21km SSW of Port Alberni, Canada",earthquake,35.95,6.46,0.120004097,8,reviewed,uw,uw
2020-02-10T04:26:09.172Z,61.5417,-142.9661,82.7,1.5,ml,,,,0.22,ak,ak0201vvkjzp,2020-02-10T04:28:44.802Z,"78km E of Chitina, Alaska",earthquake,,1.7,,,automatic,ak,ak
2020-02-10T04:25:16.630Z,19.4260006,-155.2955017,1.91,1.78,ml,14,173,0.006465,0.34,hv,hv71377557,2020-02-10T04:30:47.700Z,"6km W of Volcano, Hawaii",earthquake,0.87,0.45,0.39,4,automatic,hv,hv
2020-02-10T04:20:26.530Z,51.8908333,-177.2416667,6.12,0.72,ml,6,227,0.03854,0.17,av,av70869489,2020-02-12T00:39:51.760Z,"40km W of Adak, Alaska",earthquake,0.93,1.19,0.211,6,reviewed,av,av
2020-02-10T04:17:24.910Z,35.6673333,-117.4673333,9.21,1.43,ml,31,65,0.08077,0.17,ci,ci39297408,2020-02-11T22:28:00.980Z,"12km SSW of Searles Valley, CA",earthquake,0.21,0.57,0.093,23,reviewed,ci,ci
2020-02-10T04:09:17.100Z,19.2080002,-155.4061737,23.31,1.71,md,26,190,0.03047,0.31,hv,hv71377537,2020-02-10T04:12:14.860Z,"7km E of Pahala, Hawaii",earthquake,1.65,3.07,0.47,8,automatic,hv,hv
2020-02-10T04:06:33.900Z,51.874,-177.2723333,5.77,0.49,ml,4,300,0.06206,0.04,av,av70869494,2020-02-12T00:43:23.860Z,"42km W of Adak, Alaska",earthquake,0.68,1.24,0.366,4,reviewed,av,av
2020-02-10T04:04:32.060Z,52.0608333,-176.1096667,-0.23,-0.28,ml,4,146,0.02371,0.08,av,av70869499,2020-02-12T00:46:56.170Z,"42km ENE of Adak, Alaska",earthquake,0.3,0.2,0.211,4,reviewed,av,av
2020-02-10T04:02:06.570Z,33.2193333,-116.0711667,10.47,1.97,ml,65,28,0.09372,0.19,ci,ci39297400,2020-02-10T21:33:45.390Z,"10km NNE of Ocotillo Wells, CA",earthquake,0.14,0.43,0.19,59,reviewed,ci,ci
2020-02-10T03:54:33.130Z,35.9336667,-117.6513333,9.69,0.98,ml,16,79,0.01422,0.2,ci,ci39297392,2020-02-12T19:44:23.419Z,"23km E of Little Lake, CA",earthquake,0.39,0.59,0.23,10,reviewed,ci,ci
2020-02-10T03:50:31.730Z,37.5955,-119.0101667,1.38,0.23,md,8,197,0.01939,0.03,nc,nc73337856,2020-02-11T01:07:02.993Z,"5km SSW of Mammoth Lakes, CA",earthquake,0.57,0.53,0.31,5,reviewed,nc,nc
2020-02-10T03:47:40.719Z,36.86183333,-98.82333333,5.35,1.32,ml,32,152,0.025195056,0.15,ok,ok2020cvjq,2020-02-10T17:02:00.644Z,"15km WNW of Alva, Oklahoma",earthquake,,0.3,0.29,10,reviewed,ok,ok
2020-02-10T03:44:59.570Z,44.7813333,-111.7263333,8.96,0.31,md,4,289,0.067,0.05,mb,mb80381429,2020-02-11T16:11:22.010Z,"51km WNW of West Yellowstone, Montana",earthquake,1.88,0.55,0.408,2,reviewed,mb,mb
2020-02-10T03:26:53.700Z,19.4244995,-155.2743378,-0.08,1.99,ml,17,69,0.003073,0.09,hv,hv71377482,2020-02-10T03:32:27.280Z,"3km W of Volcano, Hawaii",earthquake,0.24,0.2,0.12,3,automatic,hv,hv
2020-02-10T03:26:07.670Z,19.4631672,-155.3428345,12.51,2.52,ml,11,164,0.05051,0.19,hv,hv71377477,2020-02-10T03:31:50.080Z,"11km WNW of Volcano, Hawaii",earthquake,1.89,2.25,0.25,4,automatic,hv,hv
2020-02-10T03:24:35.130Z,19.2136669,-155.4216614,32.48,1.8,md,34,144,0.03292,0.12,hv,hv71377467,2020-02-10T03:27:47.680Z,"6km E of Pahala, Hawaii",earthquake,0.81,0.93,0.19,3,automatic,hv,hv
2020-02-10T03:21:26.000Z,19.2216663,-155.4068298,31.21,1.78,md,38,149,0.01805,0.12,hv,hv71377457,2020-02-10T03:24:41.590Z,"7km ENE of Pahala, Hawaii",earthquake,0.7,0.98,0.16,6,automatic,hv,hv
2020-02-10T03:14:22.710Z,19.4256668,-155.2716675,-0.12,1.7,ml,16,129,0.004015,0.09,hv,hv71377452,2020-02-10T03:19:58.870Z,"3km W of Volcano, Hawaii",earthquake,0.19,0.22,0.36,4,automatic,hv,hv
2020-02-10T03:10:44.940Z,38.7963333,-122.767,1.7,2.13,md,57,49,0.007127,0.05,nc,nc73337851,2020-02-14T19:44:03.200Z,"2km NNW of The Geysers, CA",earthquake,0.13,0.18,0.135,23,reviewed,nc,nc
2020-02-10T02:56:32.690Z,17.9318,-66.8536,16,3.23,md,11,213,0.0503,0.26,pr,pr2020041004,2020-02-10T10:59:14.518Z,"3km SSE of Indios, Puerto Rico",earthquake,1.23,0.58,0.25,7,reviewed,pr,pr
2020-02-10T02:55:42.880Z,35.7186667,-120.1753333,6.1,0.9,md,13,114,0.02489,0.06,nc,nc73337846,2020-02-12T02:03:07.563Z,"11km E of Cholame, CA",earthquake,0.54,0.45,0.013,4,reviewed,nc,nc
2020-02-10T02:54:35.505Z,14.6427,-87.4462,10,4.4,mb,,95,0.606,1,us,us70007mdh,2020-02-10T12:27:07.221Z,"7km SE of El Rancho, Honduras",earthquake,5.4,1.9,0.07,59,reviewed,us,us
2020-02-10T02:45:29.240Z,32.982,-116.3106667,9.35,1.63,ml,59,41,0.028,0.19,ci,ci39297384,2020-02-12T19:01:32.630Z,"24km SW of Ocotillo Wells, CA",earthquake,0.15,0.38,0.154,37,reviewed,ci,ci
2020-02-10T02:36:29.650Z,37.6448333,-118.9168333,1.31,0.49,md,5,170,0.01333,0.01,nc,nc73337841,2020-02-11T02:19:02.599Z,"6km E of Mammoth Lakes, CA",earthquake,1.02,2.84,0.098,4,reviewed,nc,nc
2020-02-10T02:36:11.950Z,19.2003326,-155.4458313,37.38,2.2,md,53,126,0.04726,0.11,hv,hv71377397,2020-02-10T03:35:44.040Z,"2km NE of Pahala, Hawaii",earthquake,0.56,0.67,0.22,23,automatic,hv,hv
2020-02-10T02:31:30.080Z,33.5716667,-116.6096667,11.41,0.57,ml,13,96,0.01814,0.12,ci,ci39297376,2020-02-10T21:55:13.596Z,"6km ENE of Anza, CA",earthquake,0.33,0.43,0.051,2,reviewed,ci,ci
2020-02-10T02:19:54.696Z,56.5824,-148.9967,10,2.9,ml,,208,2.293,0.77,us,us70007mrr,2020-02-11T05:29:56.040Z,"246km ESE of Kodiak, Alaska",earthquake,7.8,2,0.051,50,reviewed,us,us
2020-02-10T02:18:52.050Z,33.5675,-116.6061667,11.46,1.09,ml,41,29,0.02038,0.2,ci,ci39297368,2020-02-10T02:29:47.840Z,"6km ENE of Anza, CA",earthquake,0.24,0.45,0.183,30,automatic,ci,ci
2020-02-10T02:10:00.415Z,60.1885,-152.9866,125.8,2.2,ml,,,,0.99,ak,ak0201vua8ng,2020-02-10T02:14:39.432Z,"35km SSW of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-02-10T02:03:42.780Z,38.8185005,-122.7873306,1.39,0.37,md,11,81,0.007372,0.03,nc,nc73337836,2020-02-10T02:35:02.386Z,"5km NNW of The Geysers, CA",earthquake,0.32,0.82,0.22,2,automatic,nc,nc
2020-02-10T02:02:49.350Z,36.29466667,-98.187,7.57,1.85,ml,91,48,0.041391878,0.25,ok,ok2020cvge,2020-02-10T16:28:06.215Z,"23km NNE of Okeene, Oklahoma",earthquake,,0.7,0.2,42,reviewed,ok,ok
2020-02-10T01:54:50.950Z,55.4753333,-161.8218333,8.17,-0.02,ml,6,210,0.07104,0.09,av,av70869469,2020-02-12T00:30:17.210Z,"65km ENE of Cold Bay, Alaska",earthquake,0.61,1.05,0.187,6,reviewed,av,av
2020-02-10T01:41:13.240Z,35.8551667,-117.6828333,4.64,1.15,ml,14,104,0.07972,0.15,ci,ci39297360,2020-02-10T01:44:47.446Z,"22km ESE of Little Lake, CA",earthquake,0.3,0.63,0.129,18,automatic,ci,ci
2020-02-10T01:38:55.310Z,45.8625,-111.3411667,5.99,1.38,ml,7,109,0.302,0.09,mb,mb80381254,2020-02-10T15:28:22.250Z,"0km NW of Manhattan, Montana",earthquake,0.67,6.22,0.131,3,reviewed,mb,mb
2020-02-10T01:35:16.290Z,33.5841667,-116.803,6.74,0.47,ml,25,77,0.03383,0.26,ci,ci39297352,2020-02-10T01:39:03.518Z,"12km WNW of Anza, CA",earthquake,0.48,1.16,0.038,6,automatic,ci,ci
2020-02-10T01:32:55.080Z,52.0796667,-176.1303333,-0.34,0.29,ml,5,139,0.0269,0.08,av,av70869464,2020-02-12T00:26:44.780Z,"42km ENE of Adak, Alaska",earthquake,0.26,0.32,0.229,5,reviewed,av,av
2020-02-10T01:29:48.010Z,17.9373,-66.9523,11,2.51,md,12,218,0.0823,0.12,pr,pr2020041003,2020-02-10T09:32:24.781Z,"8km SW of Guanica, Puerto Rico",earthquake,0.86,0.49,0.24,7,reviewed,pr,pr
2020-02-10T01:13:30.290Z,35.8738333,-117.678,8.96,1.24,ml,21,86,0.07724,0.14,ci,ci39297344,2020-02-10T21:57:37.128Z,"22km ESE of Little Lake, CA",earthquake,0.2,0.5,0.156,15,reviewed,ci,ci
2020-02-10T01:02:38.379Z,14.3606,146.9249,10,4.6,mb,,76,1.404,0.96,us,us70007mcr,2020-02-10T02:23:00.040Z,"155km ESE of JP Tinian Town pre-WW2, Northern Mariana Islands",earthquake,9.6,1.9,0.075,53,reviewed,us,us
2020-02-10T01:01:36.680Z,17.83,-66.8686,9,2.14,md,12,259,0.1455,0.09,pr,pr2020041002,2020-02-10T09:04:02.677Z,"16km SSE of Guanica, Puerto Rico",earthquake,0.7,0.98,0.4,6,reviewed,pr,pr
2020-02-10T01:00:41.910Z,19.2105007,-155.4019928,31.78,2.02,md,33,160,0.02719,0.13,hv,hv71377312,2020-02-10T01:03:49.980Z,"8km E of Pahala, Hawaii",earthquake,0.66,0.76,0.09,3,automatic,hv,hv
2020-02-10T01:00:19.260Z,52.0663333,-176.1208333,3.25,0.17,ml,5,178,0.01976,0.19,av,av70869454,2020-02-12T00:20:41.740Z,"42km ENE of Adak, Alaska",earthquake,0.57,1.23,0.274,5,reviewed,av,av
2020-02-10T00:54:26.577Z,60.7929,-149.6832,25.5,2.1,ml,,,,0.55,ak,ak0201vtcuym,2020-02-10T01:04:35.621Z,"48km SSE of Anchorage, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-02-10T00:51:09.660Z,38.8251667,-122.7786667,1.85,0.24,md,13,58,0.008649,0.02,nc,nc73337831,2020-02-14T17:13:03.137Z,"5km W of Cobb, CA",earthquake,0.34,0.8,,1,reviewed,nc,nc
2020-02-10T00:50:37.557Z,60.9826,-140.1119,13.4,1.7,ml,,,,0.39,ak,ak0201vtc0y4,2020-02-10T01:01:24.074Z,"143km WNW of Haines Junction, Canada",earthquake,,0.2,,,automatic,ak,ak
2020-02-10T00:43:21.110Z,17.908,-66.8511,11,2.32,md,12,219,0.0727,0.22,pr,pr2020041001,2020-02-10T00:58:45.579Z,"8km SSE of Maria Antonia, Puerto Rico",earthquake,1.25,0.62,0.21,5,reviewed,pr,pr
2020-02-10T00:36:29.460Z,18.8481674,-155.2281647,9.99,2.27,md,17,299,0.3774,0.07,hv,hv71377282,2020-02-10T00:39:44.740Z,"47km SSE of Pahala, Hawaii",earthquake,1.02,0.62,0.01,6,automatic,hv,hv
2020-02-10T00:35:14.650Z,17.8505,-66.8935,7,2.36,md,12,239,0.1254,0.07,pr,pr2020041000,2020-02-10T08:37:49.702Z,"21km S of Guanica, Puerto Rico",earthquake,0.6,0.32,0.18,6,reviewed,pr,pr
2020-02-10T00:19:27.654Z,63.2128,-151.6025,10.2,2.7,ml,,,,1.04,ak,ak0201vt5cyk,2020-02-10T01:22:46.040Z,"106km NW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-02-10T00:17:28.746Z,-21.6286,-178.7414,546.14,4.6,mb,,123,4.903,0.72,us,us70007mbc,2020-02-10T00:55:10.040Z,"108km S of Ndoi Island, Fiji",earthquake,15.3,8.7,0.103,28,reviewed,us,us
2020-02-10T00:04:55.118Z,65.0207,-147.0322,10,1.4,ml,,,,1,ak,ak0201vt27dg,2020-02-10T00:09:29.328Z,"33km NNE of North Pole, Alaska",earthquake,,1.7,,,automatic,ak,ak
